vote_decision,year,ons_const_code,constituency_name,under_30,over_65,age,gender,left_right,weight
Labour,2015,S14000054,Perth and North Perthshire,32.80254124397991,20.01741981760426,43,Male,1,1.3732839822769165
Labour,2015,S14000054,Perth and North Perthshire,32.80254124397991,20.01741981760426,80,Male,5,1.2869470119476318
Labour,2015,S14000055,"Ross, Skye and Lochaber",30.87822031279885,19.5153530389748,53,Male,4,0.6866419911384583
Conservatives,2015,S14000057,Stirling,37.11480714040356,17.21165246490188,70,Male,8,1.119089961051941
Conservatives,2015,S14000057,Stirling,37.11480714040356,17.21165246490188,54,Female,7,1.7279939651489258
Conservatives,2015,S14000057,Stirling,37.11480714040356,17.21165246490188,68,Female,9,1.121201992034912
Conservatives,2015,S14000058,West Aberdeenshire and Kincardine,33.71606149820085,15.49776469305419,46,Female,6,1.1519969701766968
Labour,2015,S14000059,West Dunbartonshire,35.56547619047619,16.44179894179894,83,Female,1,0.8584330081939697
Labour,2015,S14000059,West Dunbartonshire,35.56547619047619,16.44179894179894,61,Female,5,0.560600996017456
Conservatives,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,97,Female,10,2.3579459190368652
Conservatives,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,32,Male,7,1.363679051399231
Conservatives,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,61,Male,5,1.5369600057601929
Labour,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,53,Female,2,1.0547699928283691
Labour,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,43,Male,3,1.2573809623718262
Conservatives,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,69,Male,8,1.0246410369873047
Labour,2015,E14000534,Arundel and South Downs,29.02834465954537,23.88271458973753,51,Male,3,1.886070966720581
Conservatives,2015,E14000536,Ashford,37.03470869488224,16.75048698423942,66,Female,8,1.0265740156173706
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,61,Male,10,1.0246410369873047
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,73,Female,3,1.0265740156173706
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,52,Female,7,1.5821549892425537
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,61,Female,5,1.0265740156173706
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,57,Female,7,1.0265740156173706
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,50,Female,8,2.636924982070923
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,39,Male,6,1.2573809623718262
Conservatives,2015,E14000538,Aylesbury,37.4813703981412,14.18349116424598,78,Female,5,0.7859820127487183
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,31,Female,7,0.7510769963264465
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,68,Female,5,0.5132870078086853
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,87,Female,7,0.7859820127487183
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,35,Male,7,0.6286910176277161
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,60,Female,6,0.5132870078086853
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,72,Male,5,1.0246410369873047
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,59,Male,3,0.5123199820518494
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,49,Male,5,2.514760971069336
Conservatives,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,-1,Male,5,0.5389479994773865
Labour,2015,E14000539,Banbury,37.66874703208737,14.46730208262669,35,Female,1,0.5273849964141846
Conservatives,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,68,Male,8,0.5123199820518494
Labour,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,60,Female,1,1.0265740156173706
Conservatives,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,81,Female,6,0.7859820127487183
Labour,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,60,Female,2,0.5132870078086853
Conservatives,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,80,Male,6,1.1783310174942017
Conservatives,2015,E14000557,Bexhill and Battle,28.87408539914819,26.90639054076862,56,Male,8,0.5123199820518494
Labour,2015,E14000598,"Brighton, Pavilion",44.82059598621529,10.3192300638074,54,Male,2,0.6286910176277161
Conservatives,2015,E14000598,"Brighton, Pavilion",44.82059598621529,10.3192300638074,66,Female,10,1.0265740156173706
Conservatives,2015,E14000598,"Brighton, Pavilion",44.82059598621529,10.3192300638074,77,Female,5,0.7859820127487183
Labour,2015,E14000619,Canterbury,43.51299414348463,17.64275256222547,60,Male,5,1.0246410369873047
Conservatives,2015,E14000619,Canterbury,43.51299414348463,17.64275256222547,49,Female,8,2.1095399856567383
Conservatives,2015,E14000619,Canterbury,43.51299414348463,17.64275256222547,65,Male,8,1.0246410369873047
Conservatives,2015,E14000619,Canterbury,43.51299414348463,17.64275256222547,77,Female,7,1.571964979171753
Labour,2015,E14000626,Chatham and Aylesford,40.10341176591524,13.40035567068595,65,Male,7,0.5123199820518494
Labour,2015,E14000626,Chatham and Aylesford,40.10341176591524,13.40035567068595,29,Female,5,1.5021530389785767
Labour,2015,E14000626,Chatham and Aylesford,40.10341176591524,13.40035567068595,40,Male,2,1.2573809623718262
Conservatives,2015,E14000626,Chatham and Aylesford,40.10341176591524,13.40035567068595,71,Female,7,1.0265740156173706
Conservatives,2015,E14000626,Chatham and Aylesford,40.10341176591524,13.40035567068595,78,Female,8,1.571964979171753
Conservatives,2015,E14000633,Chichester,31.19646655297296,24.47831835514592,63,Male,6,0.5123199820518494
Conservatives,2015,E14000633,Chichester,31.19646655297296,24.47831835514592,43,Female,5,1.0547699928283691
Conservatives,2015,E14000652,Crawley,40.22627278441232,12.63450190905935,31,Female,6,1.5021530389785767
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,23,Male,6,2.5351650714874268
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,65,Male,7,0.5123199820518494
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,59,Female,7,1.0265740156173706
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,60,Male,8,1.0246410369873047
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,54,Male,8,0.6286910176277161
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,47,Female,7,1.0547699928283691
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,81,Male,7,0.589165985584259
Conservatives,2015,E14000680,East Hampshire,33.36097059255684,18.96370773073613,89,Female,9,0.7859820127487183
Conservatives,2015,E14000685,Eastleigh,36.06969729094186,15.64526854466428,-1,Female,5,1.1669650077819824
Labour,2015,E14000685,Eastleigh,36.06969729094186,15.64526854466428,38,Female,3,1.0547699928283691
Labour,2015,E14000685,Eastleigh,36.06969729094186,15.64526854466428,79,Female,3,0.7859820127487183
Conservatives,2015,E14000685,Eastleigh,36.06969729094186,15.64526854466428,64,Male,4,1.0246410369873047
Labour,2015,E14000685,Eastleigh,36.06969729094186,15.64526854466428,72,Female,3,1.0265740156173706
Labour,2015,E14000700,Faversham and Mid Kent,34.83686048015172,17.93888194474376,57,Male,5,1.0246410369873047
Conservatives,2015,E14000700,Faversham and Mid Kent,34.83686048015172,17.93888194474376,19,Male,7,2.5351650714874268
Conservatives,2015,E14000700,Faversham and Mid Kent,34.83686048015172,17.93888194474376,46,Female,5,1.0547699928283691
Labour,2015,E14000700,Faversham and Mid Kent,34.83686048015172,17.93888194474376,26,Male,5,0.6818400025367737
Labour,2015,E14000711,Gillingham and Rainham,39.47687949003338,14.81432763330972,74,Male,3,0.5123199820518494
Conservatives,2015,E14000711,Gillingham and Rainham,39.47687949003338,14.81432763330972,74,Male,5,1.0246410369873047
Labour,2015,E14000711,Gillingham and Rainham,39.47687949003338,14.81432763330972,35,Male,5,1.2573809623718262
Conservatives,2015,E14000711,Gillingham and Rainham,39.47687949003338,14.81432763330972,45,Female,5,1.5821549892425537
Conservatives,2015,E14000713,Gosport,35.60326373592282,18.61136102751838,65,Female,7,0.5132870078086853
Labour,2015,E14000713,Gosport,35.60326373592282,18.61136102751838,53,Female,3,1.0547699928283691
Labour,2015,E14000713,Gosport,35.60326373592282,18.61136102751838,41,Female,3,1.0547699928283691
Conservatives,2015,E14000713,Gosport,35.60326373592282,18.61136102751838,50,Female,6,1.0547699928283691
Conservatives,2015,E14000713,Gosport,35.60326373592282,18.61136102751838,53,Female,5,1.0547699928283691
Conservatives,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,47,Female,7,1.0547699928283691
Conservatives,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,78,Male,7,0.589165985584259
Labour,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,52,Male,,1.2573809623718262
Conservatives,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,38,Male,6,1.2573809623718262
Conservatives,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,65,Male,7,1.0246410369873047
Conservatives,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,42,Female,5,1.0547699928283691
Labour,2015,E14000719,Guildford,39.95854117958863,15.66916239931091,67,Male,5,1.0246410369873047
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,40,Male,5,1.2573809623718262
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,51,Male,6,1.886070966720581
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,29,Male,5,2.680999994277954
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,70,Male,8,0.5123199820518494
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,35,Male,6,0.6286910176277161
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,41,Female,6,1.0547699928283691
Conservatives,2015,E14000736,Havant,34.43265306122449,20.86204081632653,48,Female,8,1.0547699928283691
Conservatives,2015,E14000755,Hove,35.47762974547132,14.60607701021523,88,Male,,0.589165985584259
Conservatives,2015,E14000755,Hove,35.47762974547132,14.60607701021523,59,Female,,0.5132870078086853
Labour,2015,E14000755,Hove,35.47762974547132,14.60607701021523,30,Male,2,0.6818400025367737
Conservatives,2015,E14000755,Hove,35.47762974547132,14.60607701021523,87,Female,7,0.7859820127487183
Conservatives,2015,E14000755,Hove,35.47762974547132,14.60607701021523,41,Female,6,0.5273849964141846
Labour,2015,E14000755,Hove,35.47762974547132,14.60607701021523,49,Female,5,0.5273849964141846
Labour,2015,E14000755,Hove,35.47762974547132,14.60607701021523,51,Female,3,0.5273849964141846
Conservatives,2015,E14000786,Lewes,30.28279208998549,24.24482946298984,72,Male,7,0.5123199820518494
Labour,2015,E14000786,Lewes,30.28279208998549,24.24482946298984,53,Male,2,0.6286910176277161
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,64,Female,7,1.5398609638214111
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,62,Female,9,1.5398609638214111
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,61,Female,10,2.053148031234741
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,50,Male,7,1.2573809623718262
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,56,Male,7,1.0246410369873047
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,86,Male,5,0.589165985584259
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,46,Male,6,1.886070966720581
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,46,Female,7,1.0547699928283691
Conservatives,2015,E14000803,Maidenhead,34.07585732534145,17.32141102485998,49,Female,7,2.1095399856567383
Labour,2015,E14000822,Milton Keynes South,40.53832770443149,10.89409004668446,28,Male,4,0.6818400025367737
Conservatives,2015,E14000822,Milton Keynes South,40.53832770443149,10.89409004668446,47,Female,5,0.5273849964141846
Conservatives,2015,E14000822,Milton Keynes South,40.53832770443149,10.89409004668446,48,Male,5,2.514760971069336
Conservatives,2015,E14000824,Mole Valley,31.46170277693012,20.50235181463281,42,Female,6,1.0547699928283691
Conservatives,2015,E14000827,New Forest East,31.89742923353475,21.0187772074589,67,Female,6,0.5132870078086853
Conservatives,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,26,Male,6,1.363679051399231
Conservatives,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,34,Male,8,1.363679051399231
Conservatives,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,46,Male,8,0.6286910176277161
Conservatives,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,51,Male,7,0.6286910176277161
Labour,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,52,Male,4,1.2573809623718262
Conservatives,2015,E14000830,Newbury,35.77880938869301,15.20034235424361,33,Female,6,1.5021530389785767
Conservatives,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,60,Female,,0.5132870078086853
Conservatives,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,79,Female,9,0.7859820127487183
Conservatives,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,56,Male,7,1.0246410369873047
Labour,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,54,Male,6,1.2573809623718262
Labour,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,36,Female,6,1.0547699928283691
Conservatives,2015,E14000844,North East Hampshire,33.63340236655601,16.59190958382333,27,Male,6,1.363679051399231
Labour,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,68,Female,5,0.5132870078086853
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,61,Female,5,0.5132870078086853
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,64,Female,5,0.5132870078086853
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,23,Male,6,0.8450549840927124
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,64,Male,6,1.0246410369873047
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,60,Female,4,1.5398609638214111
Conservatives,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,77,Female,10,1.571964979171753
Labour,2015,E14000874,Oxford West and Abingdon,37.80346275416332,16.67877529839128,43,Male,3,1.886070966720581
Conservatives,2015,E14000889,Reading East,44.02356747614758,11.69090207180543,45,Female,5,0.5273849964141846
Conservatives,2015,E14000889,Reading East,44.02356747614758,11.69090207180543,52,Female,7,0.5273849964141846
Conservatives,2015,E14000889,Reading East,44.02356747614758,11.69090207180543,-1,Female,,0.5834829807281494
Conservatives,2015,E14000889,Reading East,44.02356747614758,11.69090207180543,59,Male,7,2.0492799282073975
Conservatives,2015,E14000889,Reading East,44.02356747614758,11.69090207180543,36,Female,5,0.5273849964141846
Conservatives,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,76,Male,8,0.589165985584259
Conservatives,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,60,Male,6,1.0246410369873047
Conservatives,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,72,Male,7,1.0246410369873047
Conservatives,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,55,Female,6,1.0265740156173706
Conservatives,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,21,Male,7,2.5351650714874268
Labour,2015,E14000898,Rochester and Strood,38.99459490267975,14.60041226928594,19,Female,,1.7955900430679321
Conservatives,2015,E14000901,Romsey and Southampton North,37.47506799637353,17.99297370806891,33,Male,3,1.363679051399231
Conservatives,2015,E14000901,Romsey and Southampton North,37.47506799637353,17.99297370806891,53,Female,6,1.5821549892425537
Labour,2015,E14000901,Romsey and Southampton North,37.47506799637353,17.99297370806891,86,Female,3,0.7859820127487183
Conservatives,2015,E14000901,Romsey and Southampton North,37.47506799637353,17.99297370806891,74,Male,8,1.0246410369873047
Conservatives,2015,E14000901,Romsey and Southampton North,37.47506799637353,17.99297370806891,77,Female,6,1.571964979171753
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,51,Female,8,1.5821549892425537
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,49,Male,5,1.886070966720581
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,86,Female,,0.7859820127487183
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,42,Female,7,1.0547699928283691
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,55,Female,7,1.0265740156173706
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,54,Female,6,1.0547699928283691
Conservatives,2015,E14000907,Runnymede and Weybridge,36.18574737809229,16.69908416494805,77,Male,6,0.589165985584259
Conservatives,2015,E14000918,Sevenoaks,33.80462587363937,18.4960023974912,29,Male,10,1.363679051399231
Conservatives,2015,E14000918,Sevenoaks,33.80462587363937,18.4960023974912,24,Female,6,2.39411997795105
Conservatives,2015,E14000918,Sevenoaks,33.80462587363937,18.4960023974912,87,Female,,0.7859820127487183
Conservatives,2015,E14000918,Sevenoaks,33.80462587363937,18.4960023974912,41,Female,8,1.0547699928283691
Conservatives,2015,E14000918,Sevenoaks,33.80462587363937,18.4960023974912,74,Female,9,1.0265740156173706
Labour,2015,E14000927,Sittingbourne and Sheppey,37.62175662550298,16.1204384626058,18,Female,4,1.1970609426498413
Conservatives,2015,E14000927,Sittingbourne and Sheppey,37.62175662550298,16.1204384626058,43,Female,5,0.5273849964141846
Labour,2015,E14000927,Sittingbourne and Sheppey,37.62175662550298,16.1204384626058,69,Male,5,0.5123199820518494
Labour,2015,E14000930,Slough,45.28974695631415,9.233259727858677,30,Female,10,0.7510769963264465
Conservatives,2015,E14000930,Slough,45.28974695631415,9.233259727858677,56,Female,,0.5132870078086853
Conservatives,2015,E14000930,Slough,45.28974695631415,9.233259727858677,46,Female,2,1.0547699928283691
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,65,Female,2,0.5132870078086853
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,50,Female,4,0.5273849964141846
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,79,Male,5,0.589165985584259
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,54,Female,5,1.0547699928283691
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,68,Male,5,0.5123199820518494
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,62,Male,5,0.5123199820518494
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,58,Female,4,2.053148031234741
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,59,Female,3,1.0265740156173706
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,22,Male,7,2.5351650714874268
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,76,Female,7,0.7859820127487183
Labour,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,46,Female,5,1.5821549892425537
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,64,Female,8,0.5132870078086853
Conservatives,2015,E14000948,South Thanet,34.78364389233954,21.01449275362319,61,Male,5,1.0246410369873047
Labour,2015,E14000956,"Southampton, Test",46.42536926053513,11.68703694964844,57,Female,5,0.5132870078086853
Labour,2015,E14000956,"Southampton, Test",46.42536926053513,11.68703694964844,70,Male,5,0.5123199820518494
Conservatives,2015,E14000956,"Southampton, Test",46.42536926053513,11.68703694964844,65,Female,7,0.5132870078086853
Conservatives,2015,E14000956,"Southampton, Test",46.42536926053513,11.68703694964844,45,Male,6,0.6286910176277161
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,43,Female,7,1.0547699928283691
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,93,Female,,0.7859820127487183
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,22,Male,7,2.680999994277954
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,38,Female,8,1.0547699928283691
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,40,Female,10,0.5273849964141846
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,67,Male,7,1.0246410369873047
Conservatives,2015,E14000983,Surrey Heath,34.13144739831856,16.65151859425888,67,Male,9,1.0246410369873047
Labour,2015,E14001004,Tunbridge Wells,35.9731607499762,16.3605215570572,36,Male,2,0.6286910176277161
Labour,2015,E14001004,Tunbridge Wells,35.9731607499762,16.3605215570572,40,Female,5,0.5273849964141846
Conservatives,2015,E14001004,Tunbridge Wells,35.9731607499762,16.3605215570572,68,Male,5,2.561600923538208
Conservatives,2015,E14001015,Wantage,35.28788148870896,16.80379776524782,67,Male,7,1.0246410369873047
Conservatives,2015,E14001015,Wantage,35.28788148870896,16.80379776524782,36,Female,5,1.0547699928283691
Conservatives,2015,E14001015,Wantage,35.28788148870896,16.80379776524782,60,Male,7,0.5123199820518494
Conservatives,2015,E14001015,Wantage,35.28788148870896,16.80379776524782,34,Female,6,1.5021530389785767
Conservatives,2015,E14001015,Wantage,35.28788148870896,16.80379776524782,57,Female,4,1.0265740156173706
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,34,Female,6,0.7510769963264465
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,32,Male,,1.363679051399231
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,45,Male,5,0.6286910176277161
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,45,Male,7,0.6286910176277161
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,18,Female,6,2.39411997795105
Labour,2015,E14001046,Witney,33.90564903272602,18.38345469989216,55,Female,5,1.0265740156173706
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,34,Female,5,0.7510769963264465
Conservatives,2015,E14001046,Witney,33.90564903272602,18.38345469989216,23,Male,7,2.680999994277954
Conservatives,2015,E14001047,Woking,36.48247851138188,14.98535940304147,28,Male,7,1.363679051399231
Conservatives,2015,E14001047,Woking,36.48247851138188,14.98535940304147,74,Male,7,1.0246410369873047
Conservatives,2015,E14001047,Woking,36.48247851138188,14.98535940304147,66,Female,5,0.5132870078086853
Conservatives,2015,E14001048,Wokingham,35.99699349249362,14.10289376347489,73,Female,8,1.0265740156173706
Conservatives,2015,E14001048,Wokingham,35.99699349249362,14.10289376347489,62,Female,8,0.5132870078086853
Labour,2015,E14001048,Wokingham,35.99699349249362,14.10289376347489,42,Male,5,0.6286910176277161
Conservatives,2015,E14001056,Wycombe,41.25497454881999,13.1568718186025,39,Male,7,1.2573809623718262
Labour,2015,E14001056,Wycombe,41.25497454881999,13.1568718186025,58,Female,,1.0265740156173706
Conservatives,2015,E14001056,Wycombe,41.25497454881999,13.1568718186025,49,Female,5,2.1095399856567383
Conservatives,2015,E14001056,Wycombe,41.25497454881999,13.1568718186025,61,Female,,0.5132870078086853
Labour,2015,E14000547,Bath,42.87466660664649,15.91847758808899,45,Male,2,1.136978030204773
Labour,2015,E14000547,Bath,42.87466660664649,15.91847758808899,45,Female,2,0.9537680149078369
Labour,2015,E14000585,Bournemouth West,39.82903564788619,18.29581278797187,76,Female,4,0.7107189893722534
Conservatives,2015,E14000585,Bournemouth West,39.82903564788619,18.29581278797187,68,Female,5,0.464136004447937
Conservatives,2015,E14000585,Bournemouth West,39.82903564788619,18.29581278797187,74,Male,9,0.9265239834785461
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,79,Female,6,0.7107189893722534
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,73,Female,,0.464136004447937
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,76,Male,7,1.0654970407485962
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,85,Female,8,0.7107189893722534
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,66,Male,8,0.46326199173927307
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,64,Male,7,0.46326199173927307
Conservatives,2015,E14000595,Bridgwater and West Somerset,32.65852512916862,21.99436355096289,51,Female,7,2.3844199180603027
Conservatives,2015,E14000599,Bristol East,39.30353997147891,14.95050750775942,32,Male,6,0.6165480017662048
Labour,2015,E14000599,Bristol East,39.30353997147891,14.95050750775942,63,Male,6,1.3897850513458252
Labour,2015,E14000599,Bristol East,39.30353997147891,14.95050750775942,65,Female,4,0.928272008895874
Conservatives,2015,E14000599,Bristol East,39.30353997147891,14.95050750775942,34,Male,6,1.233096957206726
Labour,2015,E14000599,Bristol East,39.30353997147891,14.95050750775942,37,Male,4,0.5684890151023865
Labour,2015,E14000602,Bristol West,52.63368941070799,7.202547075995252,60,Female,5,0.464136004447937
Labour,2015,E14000602,Bristol West,52.63368941070799,7.202547075995252,81,Female,0,0.7107189893722534
Labour,2015,E14000602,Bristol West,52.63368941070799,7.202547075995252,45,Male,3,1.136978030204773
Labour,2015,E14000602,Bristol West,52.63368941070799,7.202547075995252,77,Female,5,0.7107189893722534
Labour,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,87,Male,0,1.0654970407485962
Conservatives,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,71,Female,7,0.464136004447937
Conservatives,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,28,Female,5,2.0374650955200195
Conservatives,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,62,Male,6,0.9265239834785461
Conservatives,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,77,Female,8,1.4214379787445068
Conservatives,2015,E14000638,Christchurch,25.88520981865161,32.1713957605627,49,Male,7,1.7054649591445923
Conservatives,2015,E14000678,East Devon,29.29882072459449,26.7274043169143,47,Female,5,0.9537680149078369
Conservatives,2015,E14000678,East Devon,29.29882072459449,26.7274043169143,40,Male,7,1.136978030204773
Conservatives,2015,E14000678,East Devon,29.29882072459449,26.7274043169143,89,Male,5,0.5327489972114563
Conservatives,2015,E14000702,Filton and Bradley Stoke,38.95370800099298,14.86654218518958,72,Female,6,0.464136004447937
Labour,2015,E14000702,Filton and Bradley Stoke,38.95370800099298,14.86654218518958,30,Male,3,1.233096957206726
Labour,2015,E14000702,Filton and Bradley Stoke,38.95370800099298,14.86654218518958,37,Male,4,1.136978030204773
Conservatives,2015,E14000702,Filton and Bradley Stoke,38.95370800099298,14.86654218518958,47,Male,9,1.136978030204773
Conservatives,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,78,Female,8,1.4214379787445068
Conservatives,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,29,Female,5,1.3583110570907593
Labour,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,49,Female,5,0.9537680149078369
Labour,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,62,Female,5,0.464136004447937
Conservatives,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,45,Male,8,1.136978030204773
Conservatives,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,81,Male,6,2.1309940814971924
Conservatives,2015,E14000705,Forest of Dean,31.83005094757854,20.76432973179988,73,Male,7,0.9265239834785461
